-1.181	 140.321
-1.17867	 142.724
-1.17633	 145.167
-1.174	 147.653
-1.17167	 150.181
-1.16933	 152.753
-1.167	 155.37
-1.16467	 158.032
-1.16233	 160.739
-1.16	 163.494
-1.15767	 166.296
-1.15533	 169.146
-1.153	 172.045
-1.15067	 174.995
-1.14833	 177.995
-1.146	 181.048
-1.14367	 184.153
-1.14133	 187.311
-1.139	 190.525
-1.13667	 193.793
-1.13433	 197.118
-1.132	 200.501
-1.12967	 203.942
-1.12733	 207.442
-1.125	 211.003
-1.12267	 214.626
-1.12033	 218.311
-1.118	 222.06
-1.11567	 225.873
-1.11333	 229.753
-1.111	 233.699
-1.10867	 237.714
-1.10633	 241.798
-1.104	 245.953
-1.10167	 250.179
-1.09933	 254.479
-1.097	 258.853
-1.09467	 263.302
-1.09233	 267.829
-1.09	 272.433
-1.08767	 277.118
-1.08533	 281.883
-1.083	 286.731
-1.08067	 291.663
-1.07833	 296.679
-1.076	 301.783
-1.07367	 306.975
-1.07133	 312.257
-1.069	 317.63
-1.06667	 323.096
-1.06433	 328.656
-1.062	 334.313
-1.05967	 340.067
-1.05733	 345.921
-1.055	 351.876
-1.05267	 357.934
-1.05033	 364.097
-1.048	 370.367
-1.04567	 376.745
-1.04333	 383.233
-1.041	 389.834
-1.03867	 396.549
-1.03633	 403.379
-1.034	 410.328
-1.03167	 417.397
-1.02933	 424.589
-1.027	 431.904
-1.02467	 439.347
-1.02233	 446.918
-1.02	 454.619
-1.01767	 462.454
-1.01533	 470.425
-1.013	 478.533
-1.01067	 486.782
-1.00833	 495.173
-1.006	 503.709
-1.00367	 512.392
-1.00133	 521.226
-0.999	 530.212
-0.996667	 539.354
-0.994333	 548.654
-0.992	 558.114
-0.989667	 567.738
-0.987333	 577.529
-0.985	 587.488
-0.982667	 597.62
-0.980333	 607.926
-0.978	 618.411
-0.975667	 629.076
-0.973333	 639.926
-0.971	 650.963
-0.968667	 662.191
-0.966333	 673.613
-0.964	 685.232
-0.961667	 697.051
-0.959333	 709.075
-0.957	 721.306
-0.954667	 733.748
-0.952333	 746.405
-0.95	 759.281
-0.947667	 772.378
-0.945333	 785.702
-0.943	 799.255
-0.940667	 813.042
-0.938333	 827.067
-0.936	 841.333
-0.933667	 855.846
-0.931333	 870.609
-0.929	 885.626
-0.926667	 900.902
-0.924333	 916.442
-0.922	 932.249
-0.919667	 948.328
-0.917333	 964.684
-0.915	 981.323
-0.912667	 998.247
-0.910333	 1015.46
-0.908	 1032.98
-0.905667	 1050.79
-0.903333	 1068.91
-0.901	 1087.34
-0.898667	 1106.09
-0.896333	 1125.16
-0.894	 1144.56
-0.891667	 1164.3
-0.889333	 1184.37
-0.887	 1204.79
-0.884667	 1225.55
-0.882333	 1246.68
-0.88	 1268.17
-0.877667	 1290.03
-0.875333	 1312.26
-0.873	 1334.87
-0.870667	 1357.88
-0.868333	 1381.27
-0.866	 1405.07
-0.863667	 1429.28
-0.861333	 1453.9
-0.859	 1478.95
-0.856667	 1504.42
